State: 116, SolnCost: 276.00, # Moves: 276, # Nodes Gen: 21,419,649, Time: 154.47
State: 117, SolnCost: 288.00, # Moves: 288, # Nodes Gen: 22,293,765, Time: 161.06
State: 118, SolnCost: 242.00, # Moves: 242, # Nodes Gen: 18,699,649, Time: 133.72
State: 119, SolnCost: 279.00, # Moves: 279, # Nodes Gen: 21,672,665, Time: 159.32
State: 120, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,816,437, Time: 160.46
State: 121, SolnCost: 294.00, # Moves: 294, # Nodes Gen: 22,817,729, Time: 165.50
State: 122, SolnCost: 296.00, # Moves: 296, # Nodes Gen: 23,028,177, Time: 169.88
State: 123, SolnCost: 250.00, # Moves: 250, # Nodes Gen: 19,297,729, Time: 142.28
State: 124, SolnCost: 216.00, # Moves: 216, # Nodes Gen: 16,636,841, Time: 120.16
State: 125, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,457,729, Time: 142.96
State: 126, SolnCost: 225.00, # Moves: 225, # Nodes Gen: 17,280,133, Time: 126.83
State: 127, SolnCost: 235.00, # Moves: 235, # Nodes Gen: 18,136,437, Time: 136.10
State: 128, SolnCost: 298.00, # Moves: 298, # Nodes Gen: 23,093,765, Time: 167.42
State: 129, SolnCost: 262.00, # Moves: 262, # Nodes Gen: 20,279,809, Time: 150.15
State: 130, SolnCost: 274.00, # Moves: 274, # Nodes Gen: 21,173,765, Time: 150.94
State: 131, SolnCost: 256.00, # Moves: 256, # Nodes Gen: 19,777,729, Time: 146.03
State: 132, SolnCost: 279.00, # Moves: 279, # Nodes Gen: 21,656,437, Time: 155.91
State: 133, SolnCost: 242.00, # Moves: 242, # Nodes Gen: 18,657,729, Time: 135.34
State: 134, SolnCost: 275.00, # Moves: 275, # Nodes Gen: 21,303,305, Time: 153.13
State: 135, SolnCost: 279.00, # Moves: 279, # Nodes Gen: 21,656,437, Time: 160.37
State: 136, SolnCost: 220.00, # Moves: 220, # Nodes Gen: 16,853,765, Time: 124.36
State: 137, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,783,305, Time: 161.65
State: 138, SolnCost: 290.00, # Moves: 290, # Nodes Gen: 22,548,177, Time: 162.67
State: 139, SolnCost: 315.00, # Moves: 315, # Nodes Gen: 24,480,133, Time: 179.21
State: 140, SolnCost: 275.00, # Moves: 275, # Nodes Gen: 21,352,665, Time: 151.51
